pl_hostname,pl_letter,pl_discmethod,pl_disc,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_radjerr1,pl_radjerr2,pl_dens,pl_trandep,pl_instrument,pl_insol,pl_eqt,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbpererr1,pl_orbpererr2,st_optmag,ra,dec,st_dist,st_teff,st_mass,st_rad,st_plx,gaia_plx,gaia_dist,st_pm,gaia_pm,st_radv,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_age,st_acts,st_bmvj,st_jmh2,pl_instrument,pl_telescope,rowupdate,st_nplc,pl_def_refname,pl_disc_refname,pl_pelink,st_j,st_h,st_k
Kepler-297,b,Transit,2014,2,38.87182600,0.217000,,,,0.256,0.046,-0.046,,,Kepler CCD Array,,,,,,,0.00015300,-0.00015300,14.232,283.209159,48.777645,,5619.00,,0.92,,,,,,,,4.47,,,-0.120,,,,0.337,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-297_b/,13.122,12.785,12.780
Kepler-297,c,Transit,2014,2,74.92013700,0.336000,,,,0.583,0.105,-0.105,,,Kepler CCD Array,,,,,,,0.00012000,-0.00012000,14.232,283.209159,48.777645,,5619.00,,0.92,,,,,,,,4.47,,,-0.120,,,,0.337,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-297_c/,13.122,12.785,12.780
Kepler-298,c,Transit,2014,3,22.92881000,0.136000,,,,0.172,0.020,-0.020,,,Kepler CCD Array,,,,,,,0.00038000,-0.00038000,15.415,283.039792,48.825359,,4465.00,0.65,0.58,,,,,,,,4.71,,,-0.121,,,,0.579,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-298_c/,13.718,13.139,13.075
Kepler-298,d,Transit,2014,3,77.47363300,0.305000,,,,0.223,0.018,-0.018,,,Kepler CCD Array,,,,,,,0.00061500,-0.00061500,15.415,283.039792,48.825359,,4465.00,0.65,0.58,,,,,,,,4.71,,,-0.121,,,,0.579,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-298_d/,13.718,13.139,13.075
Kepler-299,b,Transit,2014,4,2.92712800,0.040000,,,,0.118,0.024,-0.024,,,Kepler CCD Array,,,,,,,0.00003300,-0.00003300,15.017,283.206964,48.580502,,5617.00,0.97,1.03,,,,,,,,4.39,,,-0.052,,,,0.365,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-299_b/,13.875,13.510,13.436
Kepler-299,c,Transit,2014,4,6.88587500,0.070000,,,,0.236,0.056,-0.056,,,Kepler CCD Array,,,,,,,0.00004000,-0.00004000,15.017,283.206964,48.580502,,5617.00,0.97,1.03,,,,,,,,4.39,,,-0.052,,,,0.365,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-299_c/,13.875,13.510,13.436
Kepler-299,e,Transit,2014,4,38.28548900,0.220000,,,,0.167,0.035,-0.035,,,Kepler CCD Array,,,,,,,0.00142800,-0.00142800,15.017,283.206964,48.580502,,5617.00,0.97,1.03,,,,,,,,4.39,,,-0.052,,,,0.365,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-299_e/,13.875,13.510,13.436
Kepler-300,b,Transit,2014,2,10.44634700,0.094000,,,,0.149,0.068,-0.068,,,Kepler CCD Array,,,,,,,0.00004300,-0.00004300,14.201,295.288694,48.599720,,5986.00,0.94,0.90,,,,,,,,4.53,,,-0.238,,,,0.310,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-300_b/,13.113,12.803,12.742
Kepler-300,c,Transit,2014,2,40.71495500,0.232000,,,,0.201,0.093,-0.093,,,Kepler CCD Array,,,,,,,0.00024500,-0.00024500,14.201,295.288694,48.599720,,5986.00,0.94,0.90,,,,,,,,4.53,,,-0.238,,,,0.310,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-300_c/,13.113,12.803,12.742
Kepler-301,c,Transit,2014,3,5.41902600,0.060000,,,,0.120,0.064,-0.064,,,Kepler CCD Array,,,,,,,0.00003200,-0.00003200,14.271,283.982968,49.232990,,5815.00,0.91,0.90,,,,,,,,4.53,,,-0.178,,,,0.322,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-301_c/,13.146,12.824,12.706
Kepler-301,d,Transit,2014,3,13.75124300,0.112000,,,,0.156,0.084,-0.084,,,Kepler CCD Array,,,,,,,0.00008100,-0.00008100,14.271,283.982968,49.232990,,5815.00,0.91,0.90,,,,,,,,4.53,,,-0.178,,,,0.322,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-301_d/,13.146,12.824,12.706
Kepler-302,b,Transit,2014,2,30.18410400,0.193000,,,,0.362,0.076,-0.076,,,Kepler CCD Array,,,,,,,0.00020300,-0.00020300,15.505,294.316985,43.629345,,5740.00,,1.22,,,,,,,,4.29,,,-0.238,,,,0.346,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-302_b/,14.259,13.913,13.900
CoRoT-17,b,Transit,2011,1,3.76810000,0.046100,0.000000,88.340,2.43000,1.020,0.070,-0.070,2.82000,0.440000,CoRoT CCD Array,,1626,0.30000,-0.30000,0.3,-0.3,0.00030000,-0.00030000,15.460,278.699254,-6.612234,920.00,5740.00,1.04,1.59,,,,,,54.77,G2 V,4.40,,0.3200,0.000,10.700,,,0.559,CoRoT CCD Array,0.27 m CoRoT Telescope,2014-05-14,0,Csizmadia et al. 2011,Csizmadia et al. 2011,http://exoplanet.eu/catalog/corot-17_b/,13.174,12.615,12.472
CoRoT-20,b,Transit,2011,1,9.24285000,0.090200,0.562000,88.210,4.24000,0.840,0.040,-0.040,8.87000,,CoRoT CCD Array,,1002,0.23000,-0.23000,0.23,-0.23,0.00030000,-0.00030000,14.660,97.720408,0.226919,1230.00,5880.00,1.14,1.02,,,,,,60.62,G2 V,4.20,,1.5100,0.140,0.100,,,0.339,CoRoT CCD Array,0.27 m CoRoT Telescope,2014-05-14,0,Deleuil et al. 2012,Deleuil et al. 2012,http://exoplanet.eu/catalog/corot-20_b/,12.991,12.652,12.513
CoRoT-24,b,Transit,2014,2,5.11340000,0.056000,0.000000,86.500,0.01800,0.330,0.040,-0.040,0.90000,,CoRoT CCD Array,,1070,,,,,0.00060000,-0.00060000,,101.922547,-3.719301,600.00,4950.00,0.91,0.86,,,,,,51.37,K1 V,4.55,,,0.300,11.000,,,0.549,CoRoT CCD Array,0.27 m CoRoT Telescope,2014-06-11,0,Alonso et al. 2014,Alonso et al. 2014,http://exoplanet.eu/catalog/corot-24_b/,13.595,13.046,12.924
CoRoT-26,b,Transit,2013,1,4.20474000,0.052600,0.000000,86.800,0.52000,1.260,0.130,-0.070,0.28000,,CoRoT CCD Array,,1600,0.05000,-0.05000,0.05,-0.05,0.00005000,-0.00005000,,279.750514,6.969787,1670.00,5590.00,1.09,1.79,,,,,,15.51,G5,3.99,,,0.010,8.600,,,0.455,CoRoT CCD Array,0.27 m CoRoT Telescope,2014-05-14,0,Almenara et al. 2013,Almenara et al. 2013,http://exoplanet.eu/catalog/corot-26_b/,13.813,13.358,13.261
CoRoT-3,b,Transit,2008,1,4.25680000,,0.000000,85.900,21.66000,1.010,0.070,-0.070,26.40000,,CoRoT CCD Array,,,1.00000,-1.00000,1,-1,0.00000500,-0.00000500,,292.055263,0.121820,680.00,6740.00,1.37,1.56,,,,,,-56.16,F3 V,4.22,,,,2.200,,,0.226,CoRoT CCD Array,0.27 m CoRoT Telescope,2014-05-14,0,Deleuil et al. 2008,Deleuil et al. 2008,http://exoplanet.eu/catalog/corot-3_b/,11.936,11.710,11.618
CoRoT-7,c,Radial Velocity,2009,2,3.69800000,0.046000,0.000000,80.000,0.02643,,,,,,CoRoT CCD Array,,,0.00283,-0.00283,0.0028317024825,-0.0028317024825,0.00300000,-0.00300000,11.668,100.956125,-1.063033,153.70,5259.00,0.91,0.82,,,,,,31.17,G9 V,4.57,,2.3540,0.138,1.320,,,0.421,CoRoT CCD Array,0.27 m CoRoT Telescope,2015-09-10,0,Queloz et al. 2009,Queloz et al. 2009,http://exoplanet.eu/catalog/corot-7_c/,10.301,9.880,9.806
DENIS-P J082303.1-491201,b,Astrometry,2013,1,246.36000000,0.360000,0.345000,56.600,28.50000,,,,,,FORS2 Spectrograph,,,1.90000,-1.90000,1.9,-1.9,1.38000000,-1.35000000,,125.763050,-49.200359,20.77,,0.07,,48.16,,,,,,L1.5,,,,,1.000,,,0.911,FORS2 Spectrograph,8.2 m ESO VLT UT1 Antu Telescope,2014-05-14,0,Sahlmann et al. 2013,Sahlmann et al. 2013,,13.547,12.636,12.062
FU Tau,b,Imaging,2008,1,,800.000000,,,16.00000,,,,,,IRAC Infrared Array Camera,,2375,,,,,,,,65.898908,25.049898,140.00,2838.00,0.05,,,,,,,,M7.25,,-0.699,,,0.001,,,1.124,IRAC Infrared Array Camera,0.85 m Spitzer Space Telescope,2016-03-10,0,Luhman et al. 2009,Luhman et al. 2009,http://exoplanet.eu/catalog/fu_tau_b/,15.037,13.913,13.329
GJ 15 A,b,Radial Velocity,2014,1,11.44330000,0.071700,0.000000,,0.01700,,,,,,HIRES Spectrometer,,,0.00200,-0.00200,0.002,-0.002,0.00160000,-0.00160000,8.080,4.595356,44.022953,3.57,3567.00,0.38,0.39,280.27,280.74,3.56,2916.300,2919.500,11.30,M2 V,4.90,-1.663,,-0.320,,0.606,1.480,0.776,HIRES Spectrometer,10 m Keck I Telescope,2014-09-18,0,Howard et al. 2014,Howard et al. 2014,http://exoplanet.eu/catalog/gj_15_a_b/,5.252,4.476,4.018
GJ 328,b,Radial Velocity,2013,1,4100.00000000,4.500000,0.370000,,2.30000,,,,,,High Resolution Spectrograph,,,0.13000,-0.13000,0.13,-0.13,300.00000000,-300.00000000,9.970,133.781754,1.546508,20.03,3900.00,0.69,,49.92,48.38,20.67,1045.310,1046.900,,M1,,,,0.000,,1.135,1.380,0.668,High Resolution Spectrograph,9.2 m Hobby-Eberly Telescope,2014-05-14,0,Robertson et al. 2013,Robertson et al. 2013,http://exoplanet.eu/catalog/gj_328_b/,7.191,6.523,6.352
GJ 3470,b,Radial Velocity,2012,1,3.33664870,0.031000,0.017000,88.880,0.04300,0.346,0.029,-0.029,1.18000,,HARPS Spectrograph,,604,0.00500,-0.00500,0.005,-0.005,0.00000430,-0.00000330,12.330,119.774349,15.391492,25.20,3652.00,0.51,0.48,,,,188.000,,26.52,M1.5,4.78,,6.5100,0.180,2.500,,,0.588,HARPS Spectrograph,3.6 m ESO Telescope,2014-07-23,0,Biddle et al. 2014,Bonfils et al. 2012,http://exoplanet.eu/catalog/gj_3470_b/,8.794,8.206,7.989
GJ 504,b,Imaging,2013,1,,43.500000,,,4.00000,,,,,,HiCIAO Camera,,510,4.50000,-1.00000,4.5,-1,,,5.220,199.193817,9.424156,17.95,6234.00,1.22,,55.71,,,385.500,,-27.40,G0 V,4.60,0.332,,0.280,0.160,0.337,0.580,0.285,HiCIAO Camera,8.2 m Subaru Telescope,2014-05-14,0,Kuzuhara et al. 2013,Kuzuhara et al. 2013,http://exoplanet.eu/catalog/gj_504_b/,4.392,4.107,4.033
GJ 581,e,Radial Velocity,2009,3,3.14900000,0.028150,0.000000,,0.00530,,,,,,HARPS Spectrograph,,,0.00060,-0.00060,0.0006,-0.0006,0.00020000,-0.00020000,10.560,229.861771,-7.722280,6.27,,0.31,0.29,159.52,158.64,6.30,1228.590,1225.200,-9.21,M3 V,,-1.886,,-0.250,2.000,0.528,1.630,0.611,HARPS Spectrograph,3.6 m ESO Telescope,2014-07-09,2,Robertson et al. 2014,Mayor et al. 2009,http://exoplanet.eu/catalog/gj_581_e/,6.706,6.095,5.837
GJ 667 C,e,Radial Velocity,2013,5,62.24000000,0.213000,0.020000,,0.00800,,,,,,HARPS Spectrograph,,,0.00500,-0.00400,0.005,-0.004,0.55000000,-0.55000000,10.220,259.745085,-34.996827,6.80,3350.00,0.33,,146.30,,,1180.000,,6.50,M1.5 V,4.69,-1.863,,-0.550,2.000,0.633,,0.526,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Anglada-Escude et al. 2013,Anglada-Escude et al. 2013,http://exoplanet.eu/catalog/gj_667_c_e/,6.848,6.322,6.036
GJ 674,b,Radial Velocity,2007,1,4.69380000,0.039000,0.200000,,0.03500,,,,,,HARPS Spectrograph,,,,,,,0.00700000,-0.00700000,9.370,262.166443,-46.895191,4.54,3600.00,0.35,,220.43,,,1048.900,,,M2.5,,-1.796,,-0.280,0.550,,1.570,0.557,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,1,Bonfils et al. 2007,Bonfils et al. 2007,http://exoplanet.eu/catalog/gj_674_b/,5.711,5.154,4.855
GJ 832,b,Radial Velocity,2008,2,3657.00000000,3.560000,0.080000,,0.68000,,,,,,UCLES Spectrograph,,,0.09000,-0.09000,0.09,-0.09,104.00000000,-104.00000000,8.660,323.391571,-49.009006,4.94,3472.00,0.45,,202.53,201.12,4.97,819.310,817.600,,M1.5,4.70,-1.585,,-0.300,,,1.506,0.583,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-06-25,0,Wittenmyer et al. 2014,Bailey et al. 2009,http://exoplanet.eu/catalog/gj_832_b/,5.349,4.766,4.501
GJ 876,e,Radial Velocity,2010,4,124.26000000,0.334300,0.055000,59.000,0.04600,,,,,,HIRES Spectrometer,,,0.00500,-0.00500,0.005,-0.005,0.70000000,-0.70000000,10.191,343.319733,-14.263700,4.70,,0.33,,212.69,214.05,4.67,1172.100,1171.000,-1.60,M4,,-1.886,,0.050,2.550,1.020,1.558,0.585,HIRES Spectrometer,10 m Keck I Telescope,2014-08-27,2,Rivera et al. 2010,Rivera et al. 2010,http://exoplanet.eu/catalog/gj_876_e/,5.934,5.349,5.010
GQ Lup,b,Imaging,2004,1,,100.000000,,,20.00000,3.000,0.500,-0.500,,,NACO Camera,,2650,,,,,,,12.430,237.300427,-35.651421,139.00,,0.70,,,,,,,,K7e V,,,,,0.001,,1.050,0.903,NACO Camera,8.2 m ESO VLT UT4 Yepun Telescope,2014-05-14,0,Neuhaeuser et al. 2008,Neuhauser et al. 2005,http://exoplanet.eu/catalog/gq_lup_b/,8.605,7.702,7.096
HAT-P-13,c,Radial Velocity,2009,2,446.27000000,,0.661600,,14.28000,,,,,,HIRES Spectrometer,,,0.28000,-0.28000,0.28,-0.28,0.22000000,-0.22000000,10.622,129.882536,47.352051,214.00,5653.00,1.22,1.56,,,,,,14.69,G4,4.13,0.346,,0.410,5.000,,,0.270,HIRES Spectrometer,10 m Keck I Telescope,2014-05-16,0,Winn et al. 2010,Bakos et al. 2009,http://exoplanet.eu/catalog/hat-p-13_c/,9.328,9.058,8.975
HAT-P-17,c,Radial Velocity,2010,2,5584.00000000,5.600000,0.390000,,3.40000,,,,,,HIRES Spectrometer,,,1.10000,-0.70000,1.1,-0.7,7700.00000000,-2100.00000000,10.540,324.536396,30.488716,90.00,5246.00,0.86,0.84,,10.85,92.17,,150.500,20.13,K,4.52,-0.319,,0.000,7.800,,,0.398,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Fulton et al. 2013,Howard et al. 2012,http://exoplanet.eu/catalog/hat-p-17_c/,9.017,8.619,8.544
HAT-P-35,b,Transit,2011,1,3.64670600,0.049800,0.025000,87.300,1.05400,1.332,0.098,-0.098,0.55000,0.910000,2K CCD Sensor,,1581,0.03300,-0.03300,0.033,-0.033,0.00002100,-0.00002100,12.460,123.250764,4.787023,535.00,6096.00,1.24,1.44,,0.72,1380.91,,14.500,40.95,,,0.407,,,,,,0.286,2K CCD Sensor,Canon 200mm f/1.8L,2014-05-14,0,Bakos et al. 2012,Bakos et al. 2012,http://exoplanet.eu/catalog/hat-p-35_b/,11.358,11.072,11.030
HAT-P-4,b,Transit,2007,1,3.05653600,0.044380,0.000000,89.910,0.67100,1.274,0.049,-0.060,0.40300,0.779800,2K CCD Sensor,,1686,0.03300,-0.04400,0.033,-0.044,,,11.118,229.991354,36.229664,314.00,5860.00,1.26,1.60,3.19,,,,,,G1 V,,0.431,,,,,0.713,0.263,2K CCD Sensor,Canon 200mm f/1.8L,2014-05-14,4,Torres et al. 2008,Kovacs et al. 2007,http://exoplanet.eu/catalog/hat-p-4_b/,10.100,9.837,9.770
HATS-1,b,Transit,2012,1,3.44645900,0.044400,0.120000,85.600,1.85500,1.302,0.162,-0.098,1.03000,,Apogee 4K CCD Sensor,,1359,0.26200,-0.19600,0.262,-0.196,0.00000400,-0.00000400,12.053,175.525336,-23.354836,303.00,5870.00,0.99,1.04,,,,,,,,,0.041,,,,,,0.290,Apogee 4K CCD Sensor,0.18 m Takahashi Epsilon Astrograph,2014-05-14,0,Penev et al. 2013,Penev et al. 2013,http://exoplanet.eu/catalog/hats-1_b/,10.924,10.634,10.580
HATS-4,b,Transit,2014,1,2.51672900,0.036200,0.013000,88.500,1.32300,1.020,0.037,-0.037,1.55000,,Apogee 4K CCD Sensor,,1315,0.02800,-0.02800,0.028,-0.028,0.00000200,-0.00000200,13.459,94.112075,-22.546885,420.00,5403.00,1.00,0.93,,,,,,,G,4.51,-0.187,,0.430,2.100,,0.808,0.335,Apogee 4K CCD Sensor,0.18 m Takahashi Epsilon Astrograph,2014-07-02,0,Jordan et al. 2014,Jordan et al. 2014,http://exoplanet.eu/catalog/hats-4_b/,12.032,11.697,11.612
HD 10180,c,Radial Velocity,2010,6,5.75969000,0.064120,0.073000,,0.04160,,,,,,HARPS Spectrograph,,,0.00140,-0.00140,0.0014,-0.0014,0.00028000,-0.00028000,7.321,24.473234,-60.511528,39.02,5911.00,1.06,1.11,,25.73,38.86,16.200,16.300,35.53,G1 V,4.39,,,0.080,,0.153,0.627,0.312,HARPS Spectrograph,3.6 m ESO Telescope,2015-06-25,0,Kane &amp; Gelino 2014,Lovis et al. 2011,http://exoplanet.eu/catalog/hd_10180_c/,6.246,5.934,5.868
Kepler-565,b,Transit,2016,1,4.24374723,,,,,0.325,0.045,-0.024,,,Kepler CCD Array,,,,,,,0.00000293,-0.00000293,15.000,283.617946,47.196686,1041.00,5735.00,0.98,0.95,,,,,,,,4.47,,,-0.020,4.070,,,0.379,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-565_b/,13.899,13.520,13.492
Kepler-566,b,Transit,2016,1,18.42794624,,,,,0.192,0.012,-0.012,,,Kepler CCD Array,,,,,,,0.00004230,-0.00004230,14.958,291.554496,47.814480,628.00,5132.00,0.83,0.79,,,,,,,,4.57,,,-0.010,4.570,,,0.419,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-566_b/,13.508,13.089,12.929
Kepler-567,b,Transit,2016,1,16.54297375,,,,,0.201,0.013,-0.011,,,Kepler CCD Array,,,,,,,0.00004149,-0.00004149,14.687,297.672615,48.302315,568.00,5148.00,0.84,0.79,,,,,,-16.46,,4.57,,,0.000,4.680,,,0.478,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-567_b/,13.267,12.789,12.724
Kepler-569,b,Transit,2016,1,34.18890521,,,,,0.282,0.020,-0.015,,,Kepler CCD Array,,,,,,,0.00006016,-0.00006016,14.106,283.507278,48.552605,645.00,5616.00,0.95,0.93,,,,,,,,4.48,,,0.010,4.900,,,0.340,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-569_b/,12.923,12.583,12.513
Kepler-570,b,Transit,2016,1,4.30166200,,,,,0.219,0.030,-0.013,,,Kepler CCD Array,,,,,,,0.00000310,-0.00000310,14.332,290.437586,48.791885,642.00,5496.00,0.93,0.90,,,,,,,,4.50,,,0.060,5.010,,,0.351,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-570_b/,13.070,12.719,12.605
Kepler-166,d,Transit,2016,3,1.55400393,,,,,0.154,0.013,-0.009,,,Kepler CCD Array,,,,,,,0.00000144,-0.00000144,14.701,293.160171,48.881191,,5413.00,,0.74,,,,,,,,4.62,,,-0.286,,,,0.405,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-166_d/,13.346,12.941,12.876
Kepler-571,b,Transit,2016,1,4.79859939,,,,,0.236,0.029,-0.015,,,Kepler CCD Array,,,,,,,0.00000540,-0.00000540,14.675,286.551020,49.418743,756.00,5527.00,0.93,0.90,,,,,,,,4.51,,,0.010,4.680,,,0.364,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-571_b/,13.410,13.046,12.986
Kepler-572,b,Transit,2016,1,17.20523483,,,,,0.230,0.016,-0.015,,,Kepler CCD Array,,,,,,,0.00002222,-0.00002222,14.472,291.221081,50.581303,532.00,5212.00,0.83,0.79,,,,,,,,4.57,,,-0.100,4.680,,,0.465,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-572_b/,13.114,12.649,12.558
Kepler-574,b,Transit,2016,1,7.65880414,,,,,0.213,0.029,-0.014,,,Kepler CCD Array,,,,,,,0.00001346,-0.00001346,14.528,290.247043,52.149136,747.00,5612.00,0.95,0.91,,,,,,,,4.50,,,-0.010,4.170,,,0.405,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-574_b/,13.326,12.921,12.921
Kepler-575,b,Transit,2016,1,9.37891944,,,,,0.213,0.046,-0.019,,,Kepler CCD Array,,,,,,,0.00002371,-0.00002371,14.720,286.963889,37.829700,852.00,5710.00,0.97,0.95,,,,18.800,,,,4.47,,,0.000,3.980,,,0.361,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-575_b/,13.507,13.146,13.078
Kepler-576,b,Transit,2016,1,29.91136794,,,,,0.292,0.075,-0.035,,,Kepler CCD Array,,,,,,,0.00009909,-0.00009909,14.424,295.182920,38.654231,698.00,5672.00,0.99,0.97,,,,13.100,,,,4.46,,,0.090,4.470,,,0.360,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-576_b/,13.079,12.719,12.646
Kepler-578,b,Transit,2016,1,1.61688370,,,,,0.178,0.016,-0.020,,,Kepler CCD Array,,,,,,,0.00000123,-0.00000123,14.411,288.754950,39.563656,568.00,5334.00,0.87,0.83,,,,9.700,,,,4.54,,,-0.030,4.680,,,0.434,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-578_b/,13.087,12.653,12.561
Kepler-579,b,Transit,2016,1,9.66857723,,,,,0.178,0.031,-0.016,,,Kepler CCD Array,,,,,,,0.00001920,-0.00001920,14.272,295.002039,39.952923,663.00,5636.00,0.99,0.96,,,,11.900,,,,4.47,,,0.130,4.070,,,0.369,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-579_b/,12.993,12.624,12.548
Kepler-80,f,Transit,2016,6,0.98678730,0.017500,,86.500,,0.108,0.005,-0.004,,,Kepler CCD Array,,,,,,,0.00000006,-0.00000006,14.804,296.112564,39.978779,357.00,4540.00,0.73,0.68,,,,10.700,,,K5,4.64,-0.770,2.3300,0.040,2.000,,,0.600,Kepler CCD Array,0.95 m Kepler Telescope,2016-08-04,0,MacDonald et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-80_f/,12.954,12.354,12.253
Kepler-580,b,Transit,2016,1,8.22241966,,,,,0.229,0.026,-0.012,,,Kepler CCD Array,,,,,,,0.00000979,-0.00000979,15.000,283.499815,40.552805,333.00,4298.00,0.67,0.64,,,,13.900,,,,4.66,,,-0.060,3.470,,,0.649,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-580_b/,13.090,12.441,12.314
Kepler-581,b,Transit,2016,1,40.60698210,,,,,0.235,0.050,-0.026,,,Kepler CCD Array,,,,,,,0.00017440,-0.00017440,14.560,295.432782,40.648247,833.00,5772.00,1.00,1.00,,,,,,,,4.44,,,0.030,4.070,,,0.376,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-581_b/,13.322,12.946,12.932
Kepler-507,b,Transit,2016,1,3.56809693,,,,,0.116,0.021,-0.015,,,Kepler CCD Array,,,,,,,0.00000707,-0.00000707,11.994,297.018834,50.408981,410.00,6113.00,1.16,1.32,,,,,,,,4.26,,,0.060,3.800,,,0.254,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-507_b/,10.985,10.731,10.665
Kepler-508,b,Transit,2016,1,25.30889748,,,,,0.146,0.023,-0.017,,,Kepler CCD Array,,,,,,,0.00005747,-0.00005747,11.472,295.404350,42.981423,325.00,6025.00,1.16,1.25,,,,36.800,,,,4.30,,,0.180,3.550,,,0.249,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-508_b/,10.674,10.425,10.379
Kepler-509,b,Transit,2016,1,41.74600392,,,,,0.222,0.005,-0.005,,,Kepler CCD Array,,,,,,,0.00004444,-0.00004444,11.854,289.664398,48.706207,339.00,6060.00,1.10,1.20,,,,,,,,4.32,,,0.010,4.270,,,0.229,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-509_b/,10.793,10.564,10.483
Kepler-510,b,Transit,2016,1,19.55659418,,,,,0.220,0.021,-0.011,,,Kepler CCD Array,,,,,,,0.00003606,-0.00003606,11.947,287.655008,39.244280,378.00,5746.00,0.91,1.41,,,,29.300,,,,4.09,,,-0.350,10.470,,,0.350,Kepler CCD Array,0.95 m Kepler Telescope,2016-05-10,0,Morton et al. 2016,Morton et al. 2016,http://exoplanet.eu/catalog/kepler-510_b/,10.836,10.486,10.446
